Date,Close,Volume,corp_code,corp_name
2022-12-20,15904.6396484375,338837,042660,한화오션
2022-12-21,15948.0947265625,276197,042660,한화오션
2022-12-22,16469.55859375,529104,042660,한화오션
2022-12-23,16426.103515625,366662,042660,한화오션
2022-12-26,16078.4609375,357957,042660,한화오션
2022-12-27,16339.1923828125,347946,042660,한화오션
2022-12-28,16730.291015625,407091,042660,한화오션
2022-12-29,16469.55859375,317299,042660,한화오션
2023-01-02,16252.2822265625,181978,042660,한화오션
2023-01-03,15730.818359375,460019,042660,한화오션
2023-01-04,15730.818359375,271421,042660,한화오션
2023-01-05,15556.9970703125,223120,042660,한화오션
2023-01-06,15600.4521484375,233462,042660,한화오션
2023-01-09,16339.1923828125,352950,042660,한화오션
2023-01-10,16382.6474609375,220528,042660,한화오션
2023-01-11,16730.291015625,347332,042660,한화오션
2023-01-12,16904.111328125,328856,042660,한화오션
2023-01-13,17034.4765625,285840,042660,한화오션
2023-01-16,17034.4765625,227410,042660,한화오션
2023-01-17,17208.298828125,264563,042660,한화오션
2023-01-18,16904.111328125,254177,042660,한화오션
2023-01-19,16730.291015625,162094,042660,한화오션
2023-01-20,17382.119140625,496087,042660,한화오션
2023-01-25,17469.029296875,1524,042660,한화오션
2023-01-26,17816.671875,1300,042660,한화오션
2023-01-27,18294.681640625,7980,042660,한화오션
2023-01-30,18989.96484375,2535,042660,한화오션
2023-01-31,20032.892578125,3563,042660,한화오션
2023-02-01,20380.53515625,1616,042660,한화오션
2023-02-02,20380.53515625,3622,042660,한화오션
2023-02-03,21206.185546875,3222,042660,한화오션
2023-02-06,21206.185546875,2348,042660,한화오션
2023-02-07,20597.8125,2546,042660,한화오션
2023-02-08,20510.900390625,2698,042660,한화오션
2023-02-09,20728.177734375,1327,042660,한화오션
2023-02-10,21510.373046875,3931,042660,한화오션
2023-02-13,22596.755859375,2554,042660,한화오션
2023-02-14,23031.30859375,9678,042660,한화오션
2023-02-15,22727.12109375,2685,042660,한화오션
2023-02-16,22596.755859375,981,042660,한화오션
2023-02-17,21858.015625,3378,042660,한화오션
2023-02-20,21336.552734375,1141,042660,한화오션
2023-02-21,22596.755859375,2541,042660,한화오션
2023-02-22,22727.12109375,2558,042660,한화오션
2023-02-23,22596.755859375,2911,042660,한화오션
2023-02-24,22553.30078125,2670,042660,한화오션
2023-02-27,22118.748046875,429667,042660,한화오션
2023-02-28,22379.478515625,406457,042660,한화오션
2023-03-02,22422.93359375,480962,042660,한화오션
2023-03-03,21380.0078125,845650,042660,한화오션
2023-03-06,20858.54296875,744502,042660,한화오션
2023-03-07,20380.53515625,842219,042660,한화오션
2023-03-08,19381.0625,1236141,042660,한화오션
2023-03-09,19337.607421875,572856,042660,한화오션
2023-03-10,19424.51953125,476303,042660,한화오션
2023-03-13,19511.4296875,532753,042660,한화오션
2023-03-14,19728.705078125,581801,042660,한화오션
2023-03-15,20945.455078125,720939,042660,한화오션
2023-03-16,20771.6328125,399426,042660,한화오션
2023-03-17,20337.080078125,383216,042660,한화오션
2023-03-20,20206.71484375,240727,042660,한화오션
2023-03-21,21336.552734375,591269,042660,한화오션
2023-03-22,21336.552734375,512950,042660,한화오션
2023-03-23,21032.365234375,526900,042660,한화오션
2023-03-24,20510.900390625,494826,042660,한화오션
2023-03-27,20250.169921875,454990,042660,한화오션
2023-03-28,21640.73828125,616557,042660,한화오션
2023-03-29,20728.177734375,500997,042660,한화오션
2023-03-30,20684.72265625,477553,042660,한화오션
2023-03-31,21293.095703125,504562,042660,한화오션
2023-04-03,22031.8359375,861039,042660,한화오션
2023-04-04,22640.2109375,618552,042660,한화오션
2023-04-05,22292.568359375,394023,042660,한화오션
2023-04-06,21814.560546875,422167,042660,한화오션
2023-04-07,21684.193359375,367039,042660,한화오션
2023-04-10,21597.283203125,358789,042660,한화오션
2023-04-11,21727.650390625,343541,042660,한화오션
2023-04-12,22292.568359375,640032,042660,한화오션
2023-04-13,22857.48828125,563640,042660,한화오션
2023-04-14,23118.21875,740735,042660,한화오션
2023-04-17,24552.244140625,1294411,042660,한화오션
2023-04-18,24378.421875,651225,042660,한화오션
2023-04-19,25812.447265625,1279962,042660,한화오션
2023-04-20,25899.357421875,850194,042660,한화오션
2023-04-21,24421.87890625,948879,042660,한화오션
2023-04-24,24508.7890625,601027,042660,한화오션
2023-04-25,24812.9765625,879409,042660,한화오션
2023-04-26,23943.869140625,552232,042660,한화오션
2023-04-27,23465.861328125,637470,042660,한화오션
2023-04-28,23422.40625,959747,042660,한화오션
2023-05-02,22814.03125,774105,042660,한화오션
2023-05-03,22118.748046875,771880,042660,한화오션
2023-05-04,21901.470703125,579615,042660,한화오션
2023-05-08,22075.291015625,440842,042660,한화오션
2023-05-09,23074.763671875,779587,042660,한화오션
2023-05-10,22205.658203125,576811,042660,한화오션
2023-05-11,22205.658203125,425235,042660,한화오션
2023-05-12,21684.193359375,351656,042660,한화오션
2023-05-15,21901.470703125,284510,042660,한화오션
2023-05-16,21944.92578125,330792,042660,한화오션
2023-05-17,22031.8359375,542922,042660,한화오션
2023-05-18,22075.291015625,301202,042660,한화오션
2023-05-19,22553.30078125,460927,042660,한화오션
2023-05-22,25204.07421875,2527498,042660,한화오션
2023-05-23,25030.251953125,1151294,042660,한화오션
2023-05-24,26898.830078125,2500975,042660,한화오션
2023-05-25,25290.984375,2127103,042660,한화오션
2023-05-26,24899.88671875,983625,042660,한화오션
2023-05-30,24899.88671875,877949,042660,한화오션
2023-05-31,24639.154296875,553330,042660,한화오션
2023-06-01,23639.68359375,1050257,042660,한화오션
2023-06-02,23726.59375,814968,042660,한화오션
2023-06-05,25030.251953125,1182868,042660,한화오션
2023-06-07,25247.529296875,727461,042660,한화오션
2023-06-08,25334.439453125,1358325,042660,한화오션
2023-06-09,25204.07421875,838796,042660,한화오션
2023-06-12,26160.08984375,1891089,042660,한화오션
2023-06-13,24378.421875,2870488,042660,한화오션
2023-06-14,25377.89453125,1733449,042660,한화오션
2023-06-15,25725.537109375,949617,042660,한화오션
2023-06-16,28810.86328125,6652476,042660,한화오션
2023-06-19,29636.513671875,2665430,042660,한화오션
2023-06-20,33199.84765625,7251175,042660,한화오션
2023-06-21,34155.86328125,4064779,042660,한화오션
2023-06-22,33982.04296875,3387662,042660,한화오션
2023-06-23,32721.83984375,1808888,042660,한화오션
2023-06-26,32026.5546875,1178901,042660,한화오션
2023-06-27,32765.294921875,1327072,042660,한화오션
2023-06-28,32548.01953125,1019066,042660,한화오션
2023-06-29,32678.384765625,818472,042660,한화오션
2023-06-30,32765.294921875,863205,042660,한화오션
2023-07-03,32939.1171875,1228055,042660,한화오션
2023-07-04,33373.66796875,1247485,042660,한화오션
2023-07-05,33634.40234375,1212290,042660,한화오션
2023-07-06,33721.3125,1448881,042660,한화오션
2023-07-07,35720.2578125,3252263,042660,한화오션
2023-07-10,36545.90625,1691743,042660,한화오션
2023-07-11,39022.859375,1948476,042660,한화오션
2023-07-12,39978.875,4310744,042660,한화오션
2023-07-13,42108.18359375,2200237,042660,한화오션
2023-07-14,41456.35546875,2189440,042660,한화오션
2023-07-17,40934.890625,1804908,042660,한화오션
2023-07-18,40413.4296875,1312708,042660,한화오션
2023-07-19,40413.4296875,1785661,042660,한화오션
2023-07-20,38544.8515625,1619146,042660,한화오션
2023-07-21,38240.6640625,1601588,042660,한화오션
2023-07-24,37719.19921875,1432990,042660,한화오션
2023-07-25,39413.95703125,2003802,042660,한화오션
2023-07-26,37632.2890625,1848605,042660,한화오션
2023-07-27,36632.81640625,2484199,042660,한화오션
2023-07-28,39283.58984375,1568860,042660,한화오션
2023-07-31,40630.703125,1152225,042660,한화오션
2023-08-01,42499.28125,1747379,042660,한화오션
2023-08-02,41195.625,1195091,042660,한화오션
2023-08-03,40065.78515625,1017312,042660,한화오션
2023-08-04,40413.4296875,1039890,042660,한화오션
2023-08-07,39327.046875,895310,042660,한화오션
2023-08-08,40413.4296875,1085929,042660,한화오션
2023-08-09,39674.6875,906506,042660,한화오션
2023-08-10,40369.97265625,1008970,042660,한화오션
2023-08-11,40326.51953125,1579574,042660,한화오션
2023-08-14,37632.2890625,1554993,042660,한화오션
2023-08-16,35329.16015625,1483149,042660,한화오션
2023-08-17,34590.41796875,1174770,042660,한화오션
2023-08-18,33243.3046875,867884,042660,한화오션
2023-08-21,32808.75,949734,042660,한화오션
2023-08-22,31157.44921875,2514495,042660,한화오션
2023-08-23,30592.53125,1059793,042660,한화오션
2023-08-24,30462.1640625,1933330,042660,한화오션
2023-08-25,30418.708984375,1089433,042660,한화오션
2023-08-28,32721.83984375,1738172,042660,한화오션
2023-08-29,34981.515625,1999127,042660,한화오션
2023-08-30,34373.140625,1531645,042660,한화오션
2023-08-31,33330.21484375,5069676,042660,한화오션
2023-09-01,30418.708984375,2176850,042660,한화오션
2023-09-04,31374.7265625,1072399,042660,한화오션
2023-09-05,30809.806640625,632628,042660,한화오션
2023-09-06,30940.173828125,581625,042660,한화오션
2023-09-07,30505.619140625,531560,042660,한화오션
2023-09-08,30071.06640625,434600,042660,한화오션
2023-09-11,30679.44140625,739971,042660,한화오션
2023-09-12,30288.34375,470124,042660,한화오션
2023-09-13,30071.06640625,542819,042660,한화오션
2023-09-14,29897.24609375,1564048,042660,한화오션
2023-09-15,30809.806640625,1067370,042660,한화오션
2023-09-18,30679.44140625,547753,042660,한화오션
2023-09-19,30201.43359375,967404,042660,한화오션
2023-09-20,30462.1640625,511835,042660,한화오션
2023-09-21,30766.3515625,665342,042660,한화오션
2023-09-22,30150.0,1086728,042660,한화오션
2023-09-25,31050.0,481982,042660,한화오션
2023-09-26,30600.0,395055,042660,한화오션
2023-09-27,30950.0,408555,042660,한화오션
2023-10-04,29550.0,1089434,042660,한화오션
2023-10-05,29250.0,327018,042660,한화오션
2023-10-06,28800.0,385571,042660,한화오션
2023-10-10,28650.0,631716,042660,한화오션
2023-10-11,29600.0,634507,042660,한화오션
2023-10-12,29600.0,1587341,042660,한화오션
2023-10-13,27700.0,780381,042660,한화오션
2023-10-16,27700.0,623760,042660,한화오션
2023-10-17,27250.0,821997,042660,한화오션
2023-10-18,26450.0,987489,042660,한화오션
2023-10-19,25850.0,1006690,042660,한화오션
2023-10-20,25400.0,480090,042660,한화오션
2023-10-23,24400.0,873011,042660,한화오션
2023-10-24,24700.0,734573,042660,한화오션
2023-10-25,25400.0,1270166,042660,한화오션
2023-10-26,24650.0,786377,042660,한화오션
2023-10-27,24400.0,602767,042660,한화오션
2023-10-30,24750.0,349122,042660,한화오션
2023-10-31,23600.0,645204,042660,한화오션
2023-11-01,23550.0,630969,042660,한화오션
2023-11-02,23900.0,726042,042660,한화오션
2023-11-03,23900.0,1326721,042660,한화오션
2023-11-06,26800.0,1284009,042660,한화오션
2023-11-07,26300.0,847910,042660,한화오션
2023-11-08,24550.0,816420,042660,한화오션
2023-11-09,24100.0,597001,042660,한화오션
2023-11-10,23700.0,450645,042660,한화오션
2023-11-13,22650.0,571538,042660,한화오션
2023-11-14,23200.0,452108,042660,한화오션
2023-11-15,25050.0,845908,042660,한화오션
2023-11-16,25400.0,739018,042660,한화오션
2023-11-17,24500.0,385235,042660,한화오션
2023-11-20,27450.0,1488313,042660,한화오션
2023-11-21,26750.0,908615,042660,한화오션
2023-11-22,27600.0,1260402,042660,한화오션
2023-11-23,27200.0,709007,042660,한화오션
2023-11-24,22650.0,9829657,042660,한화오션
2023-11-27,23350.0,3875489,042660,한화오션
2023-11-28,25550.0,8997979,042660,한화오션
2023-11-29,26800.0,5131577,042660,한화오션
2023-11-30,27300.0,2481576,042660,한화오션
2023-12-01,27150.0,1684519,042660,한화오션
2023-12-04,26950.0,1476572,042660,한화오션
2023-12-05,25750.0,1677097,042660,한화오션
2023-12-06,26550.0,1538782,042660,한화오션
2023-12-07,25700.0,1033986,042660,한화오션
2023-12-08,25750.0,821760,042660,한화오션
2023-12-11,25450.0,822761,042660,한화오션
2023-12-12,26250.0,1014618,042660,한화오션
2023-12-13,26050.0,841778,042660,한화오션
2023-12-14,25850.0,3549263,042660,한화오션
2023-12-15,27150.0,3928720,042660,한화오션
2023-12-18,26300.0,1452928,042660,한화오션
2023-12-19,25500.0,1735423,042660,한화오션
2023-12-20,25500.0,1471164,042660,한화오션
2023-12-21,24500.0,1676641,042660,한화오션
2023-12-22,24550.0,795156,042660,한화오션
2023-12-26,24600.0,793350,042660,한화오션
2023-12-27,24950.0,680279,042660,한화오션
2023-12-28,25100.0,834015,042660,한화오션
2024-01-02,25450.0,731093,042660,한화오션
2024-01-03,24900.0,618955,042660,한화오션
2024-01-04,25100.0,550343,042660,한화오션
2024-01-05,24900.0,475167,042660,한화오션
2024-01-08,24200.0,775733,042660,한화오션
2024-01-09,23800.0,704392,042660,한화오션
2024-01-10,23500.0,591751,042660,한화오션
2024-01-11,22750.0,1368625,042660,한화오션
2024-01-12,23000.0,640102,042660,한화오션
2024-01-15,23050.0,101072,042660,한화오션
2024-01-16,22100.0,692324,042660,한화오션
2024-01-17,21400.0,915300,042660,한화오션
2024-01-18,21600.0,487054,042660,한화오션
2024-01-19,22400.0,565316,042660,한화오션
2024-01-22,22250.0,468133,042660,한화오션
2024-01-23,22250.0,603247,042660,한화오션
2024-01-24,21900.0,358005,042660,한화오션
2024-01-25,22200.0,625319,042660,한화오션
2024-01-26,21950.0,394214,042660,한화오션
2024-01-29,22000.0,548498,042660,한화오션
2024-01-30,21700.0,462502,042660,한화오션
2024-01-31,21950.0,375133,042660,한화오션
2024-02-01,22050.0,435111,042660,한화오션
2024-02-02,22550.0,498687,042660,한화오션
2024-02-05,22350.0,583324,042660,한화오션
2024-02-06,22300.0,347137,042660,한화오션
2024-02-07,22850.0,514730,042660,한화오션
2024-02-08,23000.0,706791,042660,한화오션
2024-02-13,23500.0,770113,042660,한화오션
2024-02-14,23100.0,569341,042660,한화오션
2024-02-15,22600.0,701386,042660,한화오션
2024-02-16,22500.0,533806,042660,한화오션
2024-02-19,22550.0,632799,042660,한화오션
2024-02-20,22050.0,734552,042660,한화오션
2024-02-21,22150.0,559539,042660,한화오션
2024-02-22,21750.0,1000589,042660,한화오션
2024-02-23,21900.0,745572,042660,한화오션
2024-02-26,22950.0,1106711,042660,한화오션
2024-02-27,24150.0,2288524,042660,한화오션
2024-02-28,24300.0,1672759,042660,한화오션
2024-02-29,23600.0,2459141,042660,한화오션
2024-03-04,22900.0,1054949,042660,한화오션
2024-03-05,22500.0,778362,042660,한화오션
2024-03-06,22300.0,637436,042660,한화오션
2024-03-07,22700.0,696934,042660,한화오션
2024-03-08,22550.0,525214,042660,한화오션
2024-03-11,24450.0,2313386,042660,한화오션
2024-03-12,24250.0,872378,042660,한화오션
2024-03-13,24250.0,643427,042660,한화오션
2024-03-14,27000.0,5879802,042660,한화오션
2024-03-15,27000.0,3236597,042660,한화오션
2024-03-18,29100.0,4098347,042660,한화오션
2024-03-19,28200.0,2159521,042660,한화오션
2024-03-20,29400.0,2141031,042660,한화오션
2024-03-21,30350.0,2430255,042660,한화오션
2024-03-22,30700.0,1607646,042660,한화오션
2024-03-25,30000.0,2001419,042660,한화오션
2024-03-26,29500.0,2105685,042660,한화오션
2024-03-27,28200.0,2796833,042660,한화오션
2024-03-28,27400.0,1782687,042660,한화오션
2024-03-29,27600.0,1130827,042660,한화오션
2024-04-01,27950.0,1418398,042660,한화오션
2024-04-02,28250.0,1290839,042660,한화오션
2024-04-03,27750.0,1188839,042660,한화오션
2024-04-04,25850.0,4558583,042660,한화오션
2024-04-05,27150.0,1973968,042660,한화오션
2024-04-08,26800.0,866139,042660,한화오션
2024-04-09,27250.0,1011715,042660,한화오션
2024-04-11,26150.0,1109155,042660,한화오션
2024-04-12,28500.0,2566981,042660,한화오션
2024-04-15,29650.0,2490110,042660,한화오션
2024-04-16,29000.0,1389361,042660,한화오션
2024-04-17,29000.0,1035021,042660,한화오션
2024-04-18,33300.0,7142175,042660,한화오션
2024-04-19,32700.0,4102845,042660,한화오션
2024-04-22,32200.0,2387510,042660,한화오션
2024-04-23,34750.0,6754412,042660,한화오션
2024-04-24,34450.0,5335817,042660,한화오션
2024-04-25,32600.0,4021822,042660,한화오션
2024-04-26,32500.0,2787699,042660,한화오션
2024-04-29,33200.0,1823306,042660,한화오션
2024-04-30,32050.0,1504191,042660,한화오션
2024-05-02,31200.0,1566482,042660,한화오션
2024-05-03,31000.0,987521,042660,한화오션
2024-05-07,32200.0,2132782,042660,한화오션
2024-05-08,32450.0,1310763,042660,한화오션
2024-05-09,32550.0,1207232,042660,한화오션
2024-05-10,31650.0,1706846,042660,한화오션
2024-05-13,33200.0,2240936,042660,한화오션
2024-05-14,32500.0,1397693,042660,한화오션
2024-05-16,32900.0,1390425,042660,한화오션
2024-05-17,32050.0,1395513,042660,한화오션
2024-05-20,31250.0,1113996,042660,한화오션
2024-05-21,31150.0,706674,042660,한화오션
2024-05-22,30300.0,1447108,042660,한화오션
2024-05-23,30800.0,855904,042660,한화오션
2024-05-24,31700.0,1058144,042660,한화오션
2024-05-27,30800.0,1293707,042660,한화오션
2024-05-28,30900.0,834773,042660,한화오션
2024-05-29,30750.0,912137,042660,한화오션
2024-05-30,29850.0,910382,042660,한화오션
2024-05-31,29700.0,2429660,042660,한화오션
2024-06-03,31100.0,1968961,042660,한화오션
2024-06-04,29900.0,1093361,042660,한화오션
2024-06-05,28950.0,1062482,042660,한화오션
2024-06-07,30500.0,1675996,042660,한화오션
2024-06-10,30300.0,1221784,042660,한화오션
2024-06-11,30350.0,1050470,042660,한화오션
2024-06-12,31900.0,2242575,042660,한화오션
2024-06-13,31450.0,2285687,042660,한화오션
2024-06-14,32250.0,1956161,042660,한화오션
2024-06-17,32500.0,1838401,042660,한화오션
2024-06-18,31850.0,1184423,042660,한화오션
2024-06-19,33100.0,2169037,042660,한화오션
2024-06-20,32050.0,1364334,042660,한화오션
2024-06-21,31750.0,3947353,042660,한화오션
2024-06-24,32000.0,1956929,042660,한화오션
2024-06-25,31700.0,2437574,042660,한화오션
2024-06-26,30300.0,2545313,042660,한화오션
2024-06-27,29750.0,1348254,042660,한화오션
2024-06-28,30550.0,1084684,042660,한화오션
2024-07-01,31450.0,1940760,042660,한화오션
2024-07-02,31100.0,986506,042660,한화오션
2024-07-03,30050.0,1164483,042660,한화오션
2024-07-04,30150.0,888895,042660,한화오션
2024-07-05,30100.0,829472,042660,한화오션
2024-07-08,30400.0,1000946,042660,한화오션
2024-07-09,30250.0,528686,042660,한화오션
2024-07-10,29850.0,1376969,042660,한화오션
2024-07-11,30000.0,1165777,042660,한화오션
2024-07-12,29900.0,605903,042660,한화오션
2024-07-15,30100.0,1213619,042660,한화오션
2024-07-16,30500.0,1413578,042660,한화오션
2024-07-17,31400.0,5024659,042660,한화오션
2024-07-18,30450.0,1923604,042660,한화오션
2024-07-19,30100.0,895161,042660,한화오션
2024-07-22,30400.0,1321797,042660,한화오션
2024-07-23,30950.0,1594335,042660,한화오션
2024-07-24,30300.0,1363197,042660,한화오션
2024-07-25,29000.0,2383661,042660,한화오션
2024-07-26,30950.0,4299741,042660,한화오션
2024-07-29,30100.0,2173949,042660,한화오션
2024-07-30,30100.0,1286856,042660,한화오션
2024-07-31,30550.0,2015374,042660,한화오션
2024-08-01,32600.0,4640047,042660,한화오션
2024-08-02,31150.0,2443976,042660,한화오션
2024-08-05,26950.0,3510391,042660,한화오션
2024-08-06,29300.0,2154772,042660,한화오션
2024-08-07,30400.0,1579480,042660,한화오션
2024-08-08,31350.0,2001554,042660,한화오션
2024-08-09,31500.0,1171028,042660,한화오션
2024-08-12,31500.0,812349,042660,한화오션
2024-08-13,30950.0,729398,042660,한화오션
2024-08-14,31250.0,793244,042660,한화오션
2024-08-16,31800.0,1253041,042660,한화오션
2024-08-19,31300.0,1131395,042660,한화오션
2024-08-20,32800.0,1984111,042660,한화오션
2024-08-21,33200.0,2408540,042660,한화오션
2024-08-22,32250.0,2029029,042660,한화오션
2024-08-23,33150.0,1402757,042660,한화오션
2024-08-26,32700.0,1125788,042660,한화오션
2024-08-27,33200.0,1806460,042660,한화오션
2024-08-28,32350.0,1162566,042660,한화오션
2024-08-29,32700.0,1516173,042660,한화오션
2024-08-30,34550.0,4971118,042660,한화오션
2024-09-02,34550.0,1948901,042660,한화오션
2024-09-03,34000.0,1058054,042660,한화오션
2024-09-04,32750.0,1558774,042660,한화오션
2024-09-05,32100.0,1802330,042660,한화오션
2024-09-06,30650.0,1461425,042660,한화오션
2024-09-09,30100.0,1169419,042660,한화오션
2024-09-10,29700.0,892234,042660,한화오션
2024-09-11,29050.0,1298653,042660,한화오션
2024-09-12,30300.0,806813,042660,한화오션
2024-09-13,30600.0,918530,042660,한화오션
2024-09-19,31600.0,884249,042660,한화오션
2024-09-20,32750.0,1384790,042660,한화오션
2024-09-23,32650.0,867246,042660,한화오션
2024-09-24,32350.0,739918,042660,한화오션
2024-09-25,32100.0,940207,042660,한화오션
2024-09-26,32000.0,824459,042660,한화오션
2024-09-27,30550.0,1583927,042660,한화오션
2024-09-30,30550.0,689704,042660,한화오션
2024-10-02,30600.0,645498,042660,한화오션
2024-10-04,31300.0,740027,042660,한화오션
2024-10-07,31000.0,949749,042660,한화오션
2024-10-08,30850.0,662906,042660,한화오션
2024-10-10,31700.0,1268723,042660,한화오션
2024-10-11,30850.0,694058,042660,한화오션
2024-10-14,30850.0,530186,042660,한화오션
2024-10-15,31150.0,810251,042660,한화오션
2024-10-16,30950.0,731003,042660,한화오션
2024-10-17,31350.0,820760,042660,한화오션
2024-10-18,30850.0,684836,042660,한화오션
2024-10-21,31000.0,310454,042660,한화오션
2024-10-22,30500.0,605787,042660,한화오션
2024-10-23,30550.0,630140,042660,한화오션
2024-10-24,29750.0,1066227,042660,한화오션
2024-10-25,29750.0,548590,042660,한화오션
2024-10-28,29550.0,542733,042660,한화오션
2024-10-29,28450.0,1714444,042660,한화오션
2024-10-30,27550.0,1564197,042660,한화오션
2024-10-31,26750.0,1302949,042660,한화오션
2024-11-01,26800.0,651694,042660,한화오션
2024-11-04,27050.0,667554,042660,한화오션
2024-11-05,27600.0,547709,042660,한화오션
2024-11-06,27800.0,932248,042660,한화오션
2024-11-07,27800.0,13838216,042660,한화오션
2024-11-08,36200.0,16575920,042660,한화오션
2024-11-11,37300.0,12098563,042660,한화오션
2024-11-12,36800.0,11247222,042660,한화오션
2024-11-13,33800.0,12598160,042660,한화오션
2024-11-14,39200.0,19865082,042660,한화오션
2024-11-15,39100.0,14950198,042660,한화오션
2024-11-18,38100.0,8969896,042660,한화오션
2024-11-19,37050.0,7219418,042660,한화오션
2024-11-20,37550.0,5861863,042660,한화오션
2024-11-21,35850.0,5442320,042660,한화오션
2024-11-22,38150.0,4853832,042660,한화오션
2024-11-25,37750.0,8828873,042660,한화오션
2024-11-26,36000.0,4180714,042660,한화오션
2024-11-27,36400.0,3672104,042660,한화오션
2024-11-28,36000.0,2165422,042660,한화오션
2024-11-29,35000.0,8353851,042660,한화오션
2024-12-02,33200.0,4198289,042660,한화오션
2024-12-03,34500.0,3357704,042660,한화오션
2024-12-04,33750.0,3832592,042660,한화오션
2024-12-05,32550.0,2738430,042660,한화오션
2024-12-06,31900.0,4190990,042660,한화오션
2024-12-09,29850.0,3831147,042660,한화오션
2024-12-10,31800.0,3183615,042660,한화오션
2024-12-11,33100.0,2889057,042660,한화오션
2024-12-12,33150.0,3246708,042660,한화오션
2024-12-13,34050.0,2956401,042660,한화오션
2024-12-16,33700.0,1963347,042660,한화오션
2024-12-17,32300.0,2384863,042660,한화오션
2024-12-18,32350.0,4303943,042660,한화오션
2024-12-19,32250.0,3341661,042660,한화오션
2024-12-20,33400.0,6391430,042660,한화오션
2024-12-23,35750.0,7967681,042660,한화오션
2024-12-24,36000.0,3860416,042660,한화오션
2024-12-26,37750.0,7838511,042660,한화오션
2024-12-27,36900.0,3734023,042660,한화오션
2024-12-30,37350.0,3660705,042660,한화오션
2025-01-02,37800.0,3648890,042660,한화오션
2025-01-03,37350.0,4003943,042660,한화오션
2025-01-06,38100.0,3190589,042660,한화오션
2025-01-07,42900.0,22747126,042660,한화오션
2025-01-08,44300.0,11169783,042660,한화오션
2025-01-09,44750.0,6867386,042660,한화오션
2025-01-10,45000.0,4430941,042660,한화오션
2025-01-13,45150.0,5213515,042660,한화오션
2025-01-14,47950.0,12292999,042660,한화오션
2025-01-15,51000.0,9766689,042660,한화오션
2025-01-16,51500.0,5613836,042660,한화오션
2025-01-17,50700.0,5016400,042660,한화오션
2025-01-20,51800.0,5270575,042660,한화오션
2025-01-21,54700.0,7518296,042660,한화오션
2025-01-22,52900.0,8793440,042660,한화오션
2025-01-23,51500.0,6810660,042660,한화오션
2025-01-24,56700.0,10396751,042660,한화오션
2025-01-31,57200.0,8325636,042660,한화오션
2025-02-03,57100.0,6004540,042660,한화오션
2025-02-04,60900.0,8085340,042660,한화오션
2025-02-05,60000.0,6764963,042660,한화오션
2025-02-06,61700.0,11537056,042660,한화오션
2025-02-07,61900.0,3919651,042660,한화오션
2025-02-10,58100.0,7897697,042660,한화오션
2025-02-11,63300.0,12693582,042660,한화오션
2025-02-12,72900.0,18170867,042660,한화오션
2025-02-13,77500.0,14968130,042660,한화오션
2025-02-14,77900.0,10139029,042660,한화오션
2025-02-17,77900.0,6483474,042660,한화오션
2025-02-18,77600.0,4520559,042660,한화오션
2025-02-19,78200.0,8074276,042660,한화오션
2025-02-20,72900.0,11235969,042660,한화오션
2025-02-21,73000.0,5729692,042660,한화오션
2025-02-24,71500.0,6293340,042660,한화오션
2025-02-25,75200.0,5669109,042660,한화오션
2025-02-26,72500.0,4491348,042660,한화오션
2025-02-27,74000.0,4468337,042660,한화오션
2025-02-28,74300.0,7653204,042660,한화오션
2025-03-04,85100.0,16811533,042660,한화오션
2025-03-05,80500.0,10207415,042660,한화오션
2025-03-06,79700.0,4122669,042660,한화오션
2025-03-07,80400.0,5490438,042660,한화오션
2025-03-10,79800.0,4357802,042660,한화오션
2025-03-11,78000.0,26261988,042660,한화오션
2025-03-12,71000.0,9440490,042660,한화오션
2025-03-13,73500.0,5571764,042660,한화오션
2025-03-14,74300.0,2861617,042660,한화오션
2025-03-17,76300.0,5731492,042660,한화오션
2025-03-18,81400.0,9087386,042660,한화오션
2025-03-19,80100.0,5717348,042660,한화오션
2025-03-20,74800.0,5491310,042660,한화오션
2025-03-21,73100.0,6577804,042660,한화오션
2025-03-24,73100.0,1551881,042660,한화오션
2025-03-25,68500.0,3026833,042660,한화오션
2025-03-26,70400.0,2910250,042660,한화오션
2025-03-27,67500.0,2606503,042660,한화오션
2025-03-28,67000.0,1790358,042660,한화오션
2025-03-31,67100.0,2457580,042660,한화오션
2025-04-01,69300.0,2213169,042660,한화오션
2025-04-02,69600.0,1663181,042660,한화오션
2025-04-03,71600.0,1896496,042660,한화오션
2025-04-04,69300.0,3616908,042660,한화오션
2025-04-07,62500.0,3000005,042660,한화오션
2025-04-08,67700.0,2668105,042660,한화오션
2025-04-09,67700.0,2926001,042660,한화오션
2025-04-10,73100.0,2764273,042660,한화오션
2025-04-11,77600.0,4571802,042660,한화오션
2025-04-14,80100.0,2553658,042660,한화오션
2025-04-15,79400.0,1973213,042660,한화오션
2025-04-16,77300.0,2023987,042660,한화오션
2025-04-17,77900.0,1479940,042660,한화오션
2025-04-18,78400.0,2214342,042660,한화오션
2025-04-21,77900.0,1369990,042660,한화오션
2025-04-22,79000.0,2051026,042660,한화오션
2025-04-23,79900.0,2700319,042660,한화오션
2025-04-24,80900.0,2616604,042660,한화오션
2025-04-25,89900.0,7364955,042660,한화오션
2025-04-28,89300.0,6344048,042660,한화오션
2025-04-29,78500.0,23657169,042660,한화오션
2025-04-30,78500.0,5235325,042660,한화오션
